title,company,description,onsite_remote,location,criteria,posted_date,link,salary_num
Data Analyst,"The Randy Neuringer Co., LLC.","Reinsurance company - subsidiary of global huge company -providing global risk and reinsurance solutionsSeeking candidates from tech/startup companies, someone that works in a creative agile environment. You will be working in the Data Science, Data Strategy Team. RoleWe are looking for a talented and self-motivated data analyst to join our Data Strategy Team within Guy Carpenter and cultivate the firm’s unique data assets to deliver transformative colleague and client experiences. The Data Analyst will be part of a cross-functional team working with data engineers, data scientists, and product managers, and be uniquely positioned to leverage data to power one of the world’s largest and most respected risk management and reinsurance firms.The Data Strategy group has a start-up culture and a mandate (within a $2 billion company) to manage the collection, storage, analysis, fidelity, and monetization of massive amounts of client, internal, and third-party data across the GC organization.ResponsibilitiesPerform data exploration and analysis on structured and unstructured data sets.Leverage strong analytical skills and business knowledge to synthesize complex data sets.Develop critical insights to inform and influence various areas of the business in a data-driven approach.Collaborate with internal teams on translating business requirements into technical designsWrite presentation deck and communicate results to team members and stakeholdersRequired Qualifications· 2+ years of experience in data, analytics or other relevant roles. Experience providing data analytics to a data science team.· Must be highly proficient in SQL.· Demonstrated analytical and quantitative capabilities in exploratory data analysis, especially in data science notebooks.· Background in statistics and probability.· High degree of organization, attention to detail, and passion for data.· Eagerness and ability to learn the business quickly.· Communicates effectively to technical and business leaders.· Experience working in agile technology teams amongst product managers, data engineers and data scientists.· Bachelor’s degree in Analytics, Business, Finance, or related field.Preferred Qualifications· Knowledge of insurance, risk analysis, and/or actuarial sciences.· Experience with ELT frameworks (e.g., dbt). ETL· Experience with orchestration engines (e.g. dagster, airflow).· Dashboarding capabilities (e.g., PowerBI, Tableau, Qlik).",hybrid,New York City Metropolitan Area,"[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology and Engineering'}, {'Industries': 'Insurance and Investment Management'}]",2022-10-27,https://www.linkedin.com/jobs/view/data-analyst-at-the-randy-neuringer-co-llc-3327337355?refId=2eAzWTkrT%2Bm6CcVaWVpnPg%3D%3D&trackingId=RvuJKrelhXxVipLN3qlzhQ%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,90000.0
Data Analyst,IKEA,"WHY WE WILL LOVE YOUWe set the digital agenda to keep IKEA leading in an uncertain and fast moving environment. We drive the development, provision and operation of our digital products and services through the use of new and existing technology and agile delivery methods to deliver at pace.At the same time, we provide a home for digital skills to both develop and extend the technical, people and business skills needed to ensure continuous development and growth of our digital capability.To support data driven decisions on product and strategy by helping to visualize and present meaningful and actionable insights derived from analysis of business data, e.g. identifying correlations and discover patterns.WHAT YOU'LL BE DOING DAY TO DAY•Support in collecting and analysing business data to perform industry research and derive answers and insights on business questions, presented and reported through using various reporting tools •Leverage data assets by data collection and processing, to provide basis for day-to-day meaningful and actionable strategic and operational insights •Support senior colleagues with problem solving for data quality issues from source systems and propose corrective actions for IT system or process improvements to step up data quality and timeliness over time •Work to automate data cleaning processes, to be able to deliver insights to the business stakeholders on a periodical basis •Support data driven decisions on product and strategy by helping to visualize data and enable change through knowledge of the business drivers that make the product successful •Identify and help share trends and metrics from sources of raw data to increase efficiency of the organisation •Apply good written and verbal communication skills in storytelling, supported by visualisation of data, primarily focused on stakeholders in advanced analytics •Support senior colleagues with medium-scale modelling projects, focused on collecting and cleaning data, in processes that are able to adapt to changing attributes •Work closely with other data analysts and across functions to help produce all required design specifications and ensure that data solutions work together and fulfill business needs •Work across initiatives within INGKA Group, supporting steering towards data-driven solution Qualifications •​​Proven training in computer science, econometrics, mathematics or equivalent •Knowledge of working with large datasets and distributed computing architectures •Experience in data visualisation software / applications • Minimum 2 years of professional experience as a Business Analyst, (Junior) Data/Web Analyst or (Junior) Data Scientist• Familiarity with cloud computing environments, e.g. Amazon Web Services or Google Cloud Platform• Preferred: Experience with digital product development in a retail setting•Preferred: Experience in software engineering •Preferred: Experience in data processing and –analysis languages •Preferred: Experience in working in an Agile or DevOps working set-up •Preferred: Knowledge of IKEA Brand, culture, values and way of working Salary Range: 73,036-105,901.75TOGETHER AS A TEAMThere’s a big difference between doing things right and doing the right things. In our team we gather insights from big data to make sure IKEA does the right things. We’re a diverse group of people who spend our days digging into consumer behaviour and how people live their lives at home. You could say that we know the trends before they’re actually trends – and we use that knowledge to create a better everyday life for our customers.The successful candidate must live within a commutable distance to the IKEA Service Office in Conshohocken, PA.",hybrid,"Conshohocken, PA","[{'Seniority level': 'Not Applicable'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Retail'}]",2022-10-27,https://www.linkedin.com/jobs/view/data-analyst-at-ikea-3333285174?refId=2eAzWTkrT%2Bm6CcVaWVpnPg%3D%3D&trackingId=yfX6yTrLlthSlk7bD1cMdQ%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,73036.0
Data Analyst,Averity,"How would you like to be a Data Analyst for the largest and highest-performing network of public charter schools in New York City? This is an opportunity to make change for a mission driven organization that supports the education of children K-12th grade.What's the Job?As a Data Analyst in the Public Affairs department, you'll be reporting directly to the Leader of Strategy and Planning. This role comes with a lot of autonomy as you will be the first Data Analyst on the team and will be pulling data from various sources, running campaigns, and telling a story with the data. You will also be delivering weekly, monthly, and ad hoc reports and data visualizations/dashboards.This role will be doing automated reporting on email performance, click through rate, and page views. You will also be involved in the press and advocacy efforts, analyzing how well other organizations are doing in comparison.Who Are We?This organization is the highest performing network of free public charter schools in New York City. Teachers limit direct instruction and instead encourage independent thinking and problem solving which drives student success.Founded in 2006 and now with 47 public charter schools, this organization brings light to learning in a new effective way.What Skills Do I Need?1-3 years of Data Analyst experienceAble to tell a story with dataWorking with very large data setsSQLIdeally Looker (Tableau or PowerBI is fine)Bachelors degree, ideally in STEM fieldCompensation:$75,000 - $90,000 base401kFull Benefits Package (Vision, Dental, Health)What's in it For You?This is great opportunity to take your talents to an impactful organization bettering the education experience of children. As a Data Analyst on this team, you will be part of a mission driven company where the sky is the limit.",hybrid,New York City Metropolitan Area,"[{'Seniority level': 'Associate'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology, Analyst, and Education'}, {'Industries': 'IT Services and IT Consulting'}]",2022-11-22,https://www.linkedin.com/jobs/view/data-analyst-at-averity-3366784312?refId=2eAzWTkrT%2Bm6CcVaWVpnPg%3D%3D&trackingId=cXotjS%2B8PHJhGCiqoZ7wRA%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card,75000.0
Data Analyst,Gridiron IT,"Gridiron IT is seeking a Data Analyst local to Washington, DC with an active Secret clearance. Analyst assists the Government with the identification and analysis of programming alternatives. Includes the analysis of past programming decisions to identify issues of resourcing, performance, and achievement of planning guidance. Support the G-6 Resourcing Integration and Budget Division (DANI-RIP).Assist government in identifying and analyzing programming alternatives to facilitate accurate and defendable budget submissions.Inspect, cleanse, transform, and model data from multiple government financial systems.Develop dashboards supported by in-depth analysis of fiscal information that provides senior leadership the data necessary to make informed resourcing decisions.Utilize Army resourcing strategies, programming guidance and DoD and Army investment and resourcing systems to include the Army Portfolio Management Solution (APMS) and cPROBE for data analysis and development of recommended courses of action for senior leadership.Analyze large amounts of information from multiple sources to discover trends and patterns related to programming and execution of funds.Deliver quick turnarounds on data taskers and make thorough explanations to help guide senior leadership in the formulation of the CIO-G6 Budget.Develop and present detailed data briefings and demonstrate data processes to cross functional teams. Supported Technologies: GFEBS Oracle BI reportingSNAP-ITSuite of Microsoft Office Products (Expertise in Excel)Army Portfolio Management Solution (APMS)cPROBE (Tableau based system)Microsoft Power BIRequired Skills and Qualifications:Current DOD Secret clearance.Bachelor’s Degree (Computer Science, Economics, Finance, Statistics, or related field)Three years’ experience developing, implementing, and/or evaluating DoD budgets.Hands on experience utilizing APMS, cPROBE in the development of budgets.Experience with developing and/or managing actions associated with DOD’s Planning, Programming, and Budget Execution processes.Possess strong analytical, interpersonal, and presentation skills and the ability to contribute effectively to working groups through oral and written communication.The ability to effectively manage time and deliverables in order to complete tasks on time.The ability to deliver functional reporting solutions in both an independent and team environment.Must be motivated, self-directed and be able to work independently.A strong work ethic, setting high standards for self and others, while demonstrating enthusiasm for the mission of the team.Technical knowledge regarding data models, data base design development and data mining.The ability to create advanced formulas in excel in order to automate some of the data cleansing processes.Ability to deal with ambiguity and competing objectives in a fast-paced environment. Desired Skills and Qualifications:Experience as an Operations Research Analyst supporting the Army, other services, or federal agencies.Experience as a staff officer in a DOD, Joint Staff, Unified Command Staff, Service Staff headquarters. Preferably in the J8, G8, Comptroller arena.Strong Data Visualization skills.A basic understanding of programing.Demonstrate willingness to support the team on all levels in order to get the job done.",hybrid,"District of Columbia, United States","[{'Seniority level': 'Associate'}, {'Employment type': 'Contract'}, {'Job function': 'Analyst'}, {'Industries': 'Staffing and Recruiting'}]",2022-11-04,https://www.linkedin.com/jobs/view/data-analyst-at-gridiron-it-3345534205?refId=2eAzWTkrT%2Bm6CcVaWVpnPg%3D%3D&trackingId=hWewrUj9LqQ%2BgF4nepzBUA%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card,120000.0
Data Analyst (SQL),Marwood Group,"The Marwood Group (Marwood) is a leading healthcare advisory and research firm headquartered in New York City with offices in Washington, D.C. and London, England. Marwood Advisory is based out of the NYC office and works with private equity, corporate healthcare, lenders, investment banks, law firms, and other healthcare-focused entities to provide diligence services for prospective transactions and advise on corporate strategies.About the roleMarwood is looking to expand its data analysis and reporting capabilities using cloud data solutions. We’re looking for a data analyst to serve as a key contributor to Marwood’s growing data team.  The Data Analyst will play a key role in shaping the future of Marwood’s analytic capabilities. You will work with proprietary healthcare data sets and leverage your technical expertise to serve as an analytics thought partner to Marwood healthcare subject matter experts in order to develop data-driven insights that will inform leading healthcare corporations and investors.Some of the things you'll doConnect disparate datasets into models that are clean and ready for analysis.Find and integrate new data sources that are useful to our business. Follow and improve processes for data quality and reporting.Help improve our internal data management practices.Develop and manage our internal dashboard platform for key internal stakeholders. Work closely with in-house healthcare industry experts to create new analyses and tools to inform leading healthcare organizations and investors.Develop a deep understanding of the US healthcare services and related data. We're looking for someone who has experience with2 - 4 years of professional experience.2+ years in an analytics role.Working with SQL to generate business insights and drive better organizational decision making.Data cleansing and dealing with data from many disparate sources.Git and version control.Cloud based MPP data warehouses, Snowflake experience a plus.Business intelligence and data visualization tools like Sigma Computing or others.Demonstrated communication and collaboration skills, including communicating complex technical topics.It’s a plus if you have experience withUS healthcare services (providers, payers, or related healthcare dynamics) and related data (medical claims data, healthcare enrollment data, etc.) HIPAA and healthcare data environments.SQL-based data warehouse modeling using tools such as dbt.AWS or other Infrastructure-as-a-service environments.Python and python based data tooling, such as Pandas and Singer. Benefits and CompensationBase salary commensurate with experience plus annual performance bonusHealth, dental, and vision benefits, life insurance, paid time off and paid holidays401(k) with company matchSignificant advancement opportunities for this role commensurate with future growth of Marwood analytics capabilitiesPosition is based in Marwood’s NYC office, or remote based in the U.S.All applicants must have authorization to work in the U.S. Interested applicants should submit their resume, salary requirements, and optional cover letter. Please email your materials to careers32@marwoodgroup.com.",hybrid,New York City Metropolitan Area,"[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Consulting, General Business, and Strategy/Planning'}, {'Industries': 'Financial Services'}]",2022-10-26,https://www.linkedin.com/jobs/view/data-analyst-sql-at-marwood-group-3332256183?refId=2eAzWTkrT%2Bm6CcVaWVpnPg%3D%3D&trackingId=OM74rc6pLUJ2Tq7y3PfL2A%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,75000.0
Data Analyst,"The Randy Neuringer Co., LLC.","Reinsurance company - subsidiary of global huge company -providing global risk and reinsurance solutionsSeeking candidates from tech/startup companies, someone that works in a creative agile environment. You will be working in the Data Science, Data Strategy Team. RoleWe are looking for a talented and self-motivated data analyst to join our Data Strategy Team within Guy Carpenter and cultivate the firm’s unique data assets to deliver transformative colleague and client experiences. The Data Analyst will be part of a cross-functional team working with data engineers, data scientists, and product managers, and be uniquely positioned to leverage data to power one of the world’s largest and most respected risk management and reinsurance firms.The Data Strategy group has a start-up culture and a mandate (within a $2 billion company) to manage the collection, storage, analysis, fidelity, and monetization of massive amounts of client, internal, and third-party data across the GC organization.ResponsibilitiesPerform data exploration and analysis on structured and unstructured data sets.Leverage strong analytical skills and business knowledge to synthesize complex data sets.Develop critical insights to inform and influence various areas of the business in a data-driven approach.Collaborate with internal teams on translating business requirements into technical designsWrite presentation deck and communicate results to team members and stakeholdersRequired Qualifications· 2+ years of experience in data, analytics or other relevant roles. Experience providing data analytics to a data science team.· Must be highly proficient in SQL.· Demonstrated analytical and quantitative capabilities in exploratory data analysis, especially in data science notebooks.· Background in statistics and probability.· High degree of organization, attention to detail, and passion for data.· Eagerness and ability to learn the business quickly.· Communicates effectively to technical and business leaders.· Experience working in agile technology teams amongst product managers, data engineers and data scientists.· Bachelor’s degree in Analytics, Business, Finance, or related field.Preferred Qualifications· Knowledge of insurance, risk analysis, and/or actuarial sciences.· Experience with ELT frameworks (e.g., dbt). ETL· Experience with orchestration engines (e.g. dagster, airflow).· Dashboarding capabilities (e.g., PowerBI, Tableau, Qlik).",hybrid,New York City Metropolitan Area,"[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology and Engineering'}, {'Industries': 'Insurance and Investment Management'}]",2022-10-27,https://www.linkedin.com/jobs/view/data-analyst-at-the-randy-neuringer-co-llc-3327337355?refId=hyrNbvahVmMSnXxFF6HSNQ%3D%3D&trackingId=xd2UDqplnji4%2Fk%2BU4aSOAg%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,90000.0
Data Analyst,IKEA,"WHY WE WILL LOVE YOUWe set the digital agenda to keep IKEA leading in an uncertain and fast moving environment. We drive the development, provision and operation of our digital products and services through the use of new and existing technology and agile delivery methods to deliver at pace.At the same time, we provide a home for digital skills to both develop and extend the technical, people and business skills needed to ensure continuous development and growth of our digital capability.To support data driven decisions on product and strategy by helping to visualize and present meaningful and actionable insights derived from analysis of business data, e.g. identifying correlations and discover patterns.WHAT YOU'LL BE DOING DAY TO DAY•Support in collecting and analysing business data to perform industry research and derive answers and insights on business questions, presented and reported through using various reporting tools •Leverage data assets by data collection and processing, to provide basis for day-to-day meaningful and actionable strategic and operational insights •Support senior colleagues with problem solving for data quality issues from source systems and propose corrective actions for IT system or process improvements to step up data quality and timeliness over time •Work to automate data cleaning processes, to be able to deliver insights to the business stakeholders on a periodical basis •Support data driven decisions on product and strategy by helping to visualize data and enable change through knowledge of the business drivers that make the product successful •Identify and help share trends and metrics from sources of raw data to increase efficiency of the organisation •Apply good written and verbal communication skills in storytelling, supported by visualisation of data, primarily focused on stakeholders in advanced analytics •Support senior colleagues with medium-scale modelling projects, focused on collecting and cleaning data, in processes that are able to adapt to changing attributes •Work closely with other data analysts and across functions to help produce all required design specifications and ensure that data solutions work together and fulfill business needs •Work across initiatives within INGKA Group, supporting steering towards data-driven solution Qualifications •​​Proven training in computer science, econometrics, mathematics or equivalent •Knowledge of working with large datasets and distributed computing architectures •Experience in data visualisation software / applications • Minimum 2 years of professional experience as a Business Analyst, (Junior) Data/Web Analyst or (Junior) Data Scientist• Familiarity with cloud computing environments, e.g. Amazon Web Services or Google Cloud Platform• Preferred: Experience with digital product development in a retail setting•Preferred: Experience in software engineering •Preferred: Experience in data processing and –analysis languages •Preferred: Experience in working in an Agile or DevOps working set-up •Preferred: Knowledge of IKEA Brand, culture, values and way of working Salary Range: 73,036-105,901.75TOGETHER AS A TEAMThere’s a big difference between doing things right and doing the right things. In our team we gather insights from big data to make sure IKEA does the right things. We’re a diverse group of people who spend our days digging into consumer behaviour and how people live their lives at home. You could say that we know the trends before they’re actually trends – and we use that knowledge to create a better everyday life for our customers.The successful candidate must live within a commutable distance to the IKEA Service Office in Conshohocken, PA.",hybrid,"Conshohocken, PA","[{'Seniority level': 'Not Applicable'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Retail'}]",2022-10-27,https://www.linkedin.com/jobs/view/data-analyst-at-ikea-3333285174?refId=hyrNbvahVmMSnXxFF6HSNQ%3D%3D&trackingId=tMYtxuXtR3erAyFoaPbw%2Bw%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,73036.0
Data Analyst,Gridiron IT,"Gridiron IT is seeking a Data Analyst local to Washington, DC with an active Secret clearance. Analyst assists the Government with the identification and analysis of programming alternatives. Includes the analysis of past programming decisions to identify issues of resourcing, performance, and achievement of planning guidance. Support the G-6 Resourcing Integration and Budget Division (DANI-RIP).Assist government in identifying and analyzing programming alternatives to facilitate accurate and defendable budget submissions.Inspect, cleanse, transform, and model data from multiple government financial systems.Develop dashboards supported by in-depth analysis of fiscal information that provides senior leadership the data necessary to make informed resourcing decisions.Utilize Army resourcing strategies, programming guidance and DoD and Army investment and resourcing systems to include the Army Portfolio Management Solution (APMS) and cPROBE for data analysis and development of recommended courses of action for senior leadership.Analyze large amounts of information from multiple sources to discover trends and patterns related to programming and execution of funds.Deliver quick turnarounds on data taskers and make thorough explanations to help guide senior leadership in the formulation of the CIO-G6 Budget.Develop and present detailed data briefings and demonstrate data processes to cross functional teams. Supported Technologies: GFEBS Oracle BI reportingSNAP-ITSuite of Microsoft Office Products (Expertise in Excel)Army Portfolio Management Solution (APMS)cPROBE (Tableau based system)Microsoft Power BIRequired Skills and Qualifications:Current DOD Secret clearance.Bachelor’s Degree (Computer Science, Economics, Finance, Statistics, or related field)Three years’ experience developing, implementing, and/or evaluating DoD budgets.Hands on experience utilizing APMS, cPROBE in the development of budgets.Experience with developing and/or managing actions associated with DOD’s Planning, Programming, and Budget Execution processes.Possess strong analytical, interpersonal, and presentation skills and the ability to contribute effectively to working groups through oral and written communication.The ability to effectively manage time and deliverables in order to complete tasks on time.The ability to deliver functional reporting solutions in both an independent and team environment.Must be motivated, self-directed and be able to work independently.A strong work ethic, setting high standards for self and others, while demonstrating enthusiasm for the mission of the team.Technical knowledge regarding data models, data base design development and data mining.The ability to create advanced formulas in excel in order to automate some of the data cleansing processes.Ability to deal with ambiguity and competing objectives in a fast-paced environment. Desired Skills and Qualifications:Experience as an Operations Research Analyst supporting the Army, other services, or federal agencies.Experience as a staff officer in a DOD, Joint Staff, Unified Command Staff, Service Staff headquarters. Preferably in the J8, G8, Comptroller arena.Strong Data Visualization skills.A basic understanding of programing.Demonstrate willingness to support the team on all levels in order to get the job done.",hybrid,"District of Columbia, United States","[{'Seniority level': 'Associate'}, {'Employment type': 'Contract'}, {'Job function': 'Analyst'}, {'Industries': 'Staffing and Recruiting'}]",2022-11-04,https://www.linkedin.com/jobs/view/data-analyst-at-gridiron-it-3345534205?refId=hyrNbvahVmMSnXxFF6HSNQ%3D%3D&trackingId=MNCfAF4PIQnsiNsvPRz%2FMA%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card,120000.0
Data Analyst (SQL),Marwood Group,"The Marwood Group (Marwood) is a leading healthcare advisory and research firm headquartered in New York City with offices in Washington, D.C. and London, England. Marwood Advisory is based out of the NYC office and works with private equity, corporate healthcare, lenders, investment banks, law firms, and other healthcare-focused entities to provide diligence services for prospective transactions and advise on corporate strategies.About the roleMarwood is looking to expand its data analysis and reporting capabilities using cloud data solutions. We’re looking for a data analyst to serve as a key contributor to Marwood’s growing data team.  The Data Analyst will play a key role in shaping the future of Marwood’s analytic capabilities. You will work with proprietary healthcare data sets and leverage your technical expertise to serve as an analytics thought partner to Marwood healthcare subject matter experts in order to develop data-driven insights that will inform leading healthcare corporations and investors.Some of the things you'll doConnect disparate datasets into models that are clean and ready for analysis.Find and integrate new data sources that are useful to our business. Follow and improve processes for data quality and reporting.Help improve our internal data management practices.Develop and manage our internal dashboard platform for key internal stakeholders. Work closely with in-house healthcare industry experts to create new analyses and tools to inform leading healthcare organizations and investors.Develop a deep understanding of the US healthcare services and related data. We're looking for someone who has experience with2 - 4 years of professional experience.2+ years in an analytics role.Working with SQL to generate business insights and drive better organizational decision making.Data cleansing and dealing with data from many disparate sources.Git and version control.Cloud based MPP data warehouses, Snowflake experience a plus.Business intelligence and data visualization tools like Sigma Computing or others.Demonstrated communication and collaboration skills, including communicating complex technical topics.It’s a plus if you have experience withUS healthcare services (providers, payers, or related healthcare dynamics) and related data (medical claims data, healthcare enrollment data, etc.) HIPAA and healthcare data environments.SQL-based data warehouse modeling using tools such as dbt.AWS or other Infrastructure-as-a-service environments.Python and python based data tooling, such as Pandas and Singer. Benefits and CompensationBase salary commensurate with experience plus annual performance bonusHealth, dental, and vision benefits, life insurance, paid time off and paid holidays401(k) with company matchSignificant advancement opportunities for this role commensurate with future growth of Marwood analytics capabilitiesPosition is based in Marwood’s NYC office, or remote based in the U.S.All applicants must have authorization to work in the U.S. Interested applicants should submit their resume, salary requirements, and optional cover letter. Please email your materials to careers32@marwoodgroup.com.",hybrid,New York City Metropolitan Area,"[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Consulting, General Business, and Strategy/Planning'}, {'Industries': 'Financial Services'}]",2022-10-26,https://www.linkedin.com/jobs/view/data-analyst-sql-at-marwood-group-3332256183?refId=hyrNbvahVmMSnXxFF6HSNQ%3D%3D&trackingId=Qe4pkzKZftKfSIKXNYZYaQ%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card,75000.0
Data Analyst,"The Randy Neuringer Co., LLC.","Reinsurance company - subsidiary of global huge company -providing global risk and reinsurance solutionsSeeking candidates from tech/startup companies, someone that works in a creative agile environment. You will be working in the Data Science, Data Strategy Team. RoleWe are looking for a talented and self-motivated data analyst to join our Data Strategy Team within Guy Carpenter and cultivate the firm’s unique data assets to deliver transformative colleague and client experiences. The Data Analyst will be part of a cross-functional team working with data engineers, data scientists, and product managers, and be uniquely positioned to leverage data to power one of the world’s largest and most respected risk management and reinsurance firms.The Data Strategy group has a start-up culture and a mandate (within a $2 billion company) to manage the collection, storage, analysis, fidelity, and monetization of massive amounts of client, internal, and third-party data across the GC organization.ResponsibilitiesPerform data exploration and analysis on structured and unstructured data sets.Leverage strong analytical skills and business knowledge to synthesize complex data sets.Develop critical insights to inform and influence various areas of the business in a data-driven approach.Collaborate with internal teams on translating business requirements into technical designsWrite presentation deck and communicate results to team members and stakeholdersRequired Qualifications· 2+ years of experience in data, analytics or other relevant roles. Experience providing data analytics to a data science team.· Must be highly proficient in SQL.· Demonstrated analytical and quantitative capabilities in exploratory data analysis, especially in data science notebooks.· Background in statistics and probability.· High degree of organization, attention to detail, and passion for data.· Eagerness and ability to learn the business quickly.· Communicates effectively to technical and business leaders.· Experience working in agile technology teams amongst product managers, data engineers and data scientists.· Bachelor’s degree in Analytics, Business, Finance, or related field.Preferred Qualifications· Knowledge of insurance, risk analysis, and/or actuarial sciences.· Experience with ELT frameworks (e.g., dbt). ETL· Experience with orchestration engines (e.g. dagster, airflow).· Dashboarding capabilities (e.g., PowerBI, Tableau, Qlik).",hybrid,New York City Metropolitan Area,"[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology and Engineering'}, {'Industries': 'Insurance and Investment Management'}]",2022-10-27,https://www.linkedin.com/jobs/view/data-analyst-at-the-randy-neuringer-co-llc-3327337355?refId=4gL4T4Y7NDmrfUgE%2FX1kCw%3D%3D&trackingId=kbkd6%2F4VJqMeKL7F7wcsjQ%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,90000.0
Data Analyst,IKEA,"WHY WE WILL LOVE YOUWe set the digital agenda to keep IKEA leading in an uncertain and fast moving environment. We drive the development, provision and operation of our digital products and services through the use of new and existing technology and agile delivery methods to deliver at pace.At the same time, we provide a home for digital skills to both develop and extend the technical, people and business skills needed to ensure continuous development and growth of our digital capability.To support data driven decisions on product and strategy by helping to visualize and present meaningful and actionable insights derived from analysis of business data, e.g. identifying correlations and discover patterns.WHAT YOU'LL BE DOING DAY TO DAY•Support in collecting and analysing business data to perform industry research and derive answers and insights on business questions, presented and reported through using various reporting tools •Leverage data assets by data collection and processing, to provide basis for day-to-day meaningful and actionable strategic and operational insights •Support senior colleagues with problem solving for data quality issues from source systems and propose corrective actions for IT system or process improvements to step up data quality and timeliness over time •Work to automate data cleaning processes, to be able to deliver insights to the business stakeholders on a periodical basis •Support data driven decisions on product and strategy by helping to visualize data and enable change through knowledge of the business drivers that make the product successful •Identify and help share trends and metrics from sources of raw data to increase efficiency of the organisation •Apply good written and verbal communication skills in storytelling, supported by visualisation of data, primarily focused on stakeholders in advanced analytics •Support senior colleagues with medium-scale modelling projects, focused on collecting and cleaning data, in processes that are able to adapt to changing attributes •Work closely with other data analysts and across functions to help produce all required design specifications and ensure that data solutions work together and fulfill business needs •Work across initiatives within INGKA Group, supporting steering towards data-driven solution Qualifications •​​Proven training in computer science, econometrics, mathematics or equivalent •Knowledge of working with large datasets and distributed computing architectures •Experience in data visualisation software / applications • Minimum 2 years of professional experience as a Business Analyst, (Junior) Data/Web Analyst or (Junior) Data Scientist• Familiarity with cloud computing environments, e.g. Amazon Web Services or Google Cloud Platform• Preferred: Experience with digital product development in a retail setting•Preferred: Experience in software engineering •Preferred: Experience in data processing and –analysis languages •Preferred: Experience in working in an Agile or DevOps working set-up •Preferred: Knowledge of IKEA Brand, culture, values and way of working Salary Range: 73,036-105,901.75TOGETHER AS A TEAMThere’s a big difference between doing things right and doing the right things. In our team we gather insights from big data to make sure IKEA does the right things. We’re a diverse group of people who spend our days digging into consumer behaviour and how people live their lives at home. You could say that we know the trends before they’re actually trends – and we use that knowledge to create a better everyday life for our customers.The successful candidate must live within a commutable distance to the IKEA Service Office in Conshohocken, PA.",hybrid,"Conshohocken, PA","[{'Seniority level': 'Not Applicable'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Retail'}]",2022-10-27,https://www.linkedin.com/jobs/view/data-analyst-at-ikea-3333285174?refId=4gL4T4Y7NDmrfUgE%2FX1kCw%3D%3D&trackingId=pmHzW1wKyz7VJ%2Bopjbdrng%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,73036.0
Data Analyst,Averity,"How would you like to be a Data Analyst for the largest and highest-performing network of public charter schools in New York City? This is an opportunity to make change for a mission driven organization that supports the education of children K-12th grade.What's the Job?As a Data Analyst in the Public Affairs department, you'll be reporting directly to the Leader of Strategy and Planning. This role comes with a lot of autonomy as you will be the first Data Analyst on the team and will be pulling data from various sources, running campaigns, and telling a story with the data. You will also be delivering weekly, monthly, and ad hoc reports and data visualizations/dashboards.This role will be doing automated reporting on email performance, click through rate, and page views. You will also be involved in the press and advocacy efforts, analyzing how well other organizations are doing in comparison.Who Are We?This organization is the highest performing network of free public charter schools in New York City. Teachers limit direct instruction and instead encourage independent thinking and problem solving which drives student success.Founded in 2006 and now with 47 public charter schools, this organization brings light to learning in a new effective way.What Skills Do I Need?1-3 years of Data Analyst experienceAble to tell a story with dataWorking with very large data setsSQLIdeally Looker (Tableau or PowerBI is fine)Bachelors degree, ideally in STEM fieldCompensation:$75,000 - $90,000 base401kFull Benefits Package (Vision, Dental, Health)What's in it For You?This is great opportunity to take your talents to an impactful organization bettering the education experience of children. As a Data Analyst on this team, you will be part of a mission driven company where the sky is the limit.",hybrid,New York City Metropolitan Area,"[{'Seniority level': 'Associate'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology, Analyst, and Education'}, {'Industries': 'IT Services and IT Consulting'}]",2022-11-22,https://www.linkedin.com/jobs/view/data-analyst-at-averity-3366784312?refId=4gL4T4Y7NDmrfUgE%2FX1kCw%3D%3D&trackingId=evuyV3wQZS%2B1ttaWSmbzGQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card,75000.0
